MAGPIID,z,StellarMass_bestfit,StellarMass_median,StellarMass_16,StellarMass_84,SFRburst_bestfit,SFRburst_median,SFRburst_16,SFRburst_84
1527156125,0.3456,3593749285.51953,2839640182.35395,2220006796.06667,3563933038.23496,0.676834133706565,0.42033136690676853,0.2858143851519056,0.6375908195405116
1527160239,1.298,4474889503.77442,2557325950.3566,1607327951.19821,3945416684.97553,0.781761525134596,1.5744073380063401,0.8461604475134623,2.8598026413470654
1527168144,0.556,18238787686.4632,18312308853.1734,11680564674.5726,27846889565.1814,3.50034793887071,8.015283948782486,3.797751262303549,13.181615883263861
1527172133,4.6676,195666647497.398,130413238393.467,54839545474.0049,260182436653.629,397.298813224524,420.0028526934335,151.33016093070376,900.2916516473289
1527172350,0.9957,4525305033.43744,5037077617.41764,3304506159.29389,7288226285.37446,6.48749137233465,3.707537029809465,2.829119958401297,5.457626220306198
1527173209,0.2884,5435978342.41708,4849977700.03583,4131057347.7493,5385001248.73533,0.820036199249608,0.9239743870523716,0.8124190529756674,1.0380437824384043
1527176353,1.0772,11235412290.0194,11345968769.7678,9630064892.70341,12548475174.1051,9.41239387694935,9.429138147899614,8.258021031304498,10.323700272701428
1527179292,1.2751,12935033576.0048,13655849268.6243,6104072632.21908,25099588727.3185,0.677199616577868,2.82332674849224,0.040149544768306004,24.936679475225716
1527180260,0.9784,87911879491.388,79768696792.6714,61394467168.7432,104148963481.292,29.4897505590615,46.4869083201508,30.627783141249136,64.2397887995116
1527182190,3.0358,58690320685.328,51834532034.998,38310030765.9568,66789894135.6651,119.06953256626,62.4972582756728,52.76659590872909,106.32572760019708
1527187261,1.2989,16078144501.8421,15329659905.1895,12727529940.5289,21428285857.7595,0.587583890767159,0.890705763939644,3.48807362777287e-18,3.8859960950110795
1527196197,0.2899,208583388063.942,209071955516.34,190222706325.868,227969531424.992,4.829425375977e-14,0.0005031764698812,2.805778408038805e-15,0.0511900983695237
1527197047,1.2754,7601377147.42491,6390336262.91924,4839238269.60681,8224376035.28686,6.28739795638755,4.023708622693221,3.253382474251871,5.158769985108404
1527206091,3.5416,1972331399.45775,44303420.5491333,49224.2659135539,1934316256.85874,5.33985769855491,0.0865553435809675,0.00011593715428142009,4.157928040176265
1527210296,0.9771,14448901553.8992,4889150385.00929,2967231622.82466,12192176532.5856,10.917685156365,2.8830261884508053,1.6397665362667566,9.474058232287511
1527212146,1.0656,11565124644.685,14860838722.9131,11055362267.1362,21233159834.7984,5.65451313275937,7.65916460634383,4.086660970384463,11.092970342755796
1527212148,0.8573,45012953276.4626,49208628388.6637,40294105146.1825,59481016162.775,0.828077740365149,0.0190947068147625,4.914532197920502e-14,0.662185967080142
1527220323,0.5566,16484248959.7183,17856693210.072,11673868425.8915,26246857931.1302,5.68581234512656,6.838386072765825,4.561291912565007,10.491894672224479
1527223059,0.2576,342385375.021505,263783407.809671,183973673.757597,396122141.673185,0.0799376434740019,0.055098718330410204,0.037887748495211114,0.07450576764709875
1527227256,1.2955,11411455475.165,7372993013.11696,5410255095.51794,10664495963.6798,20.3517467284504,3.96540786182278,3.057341491177393,6.47576741199972
1527227262,1.2952,2442978437.58242,1908614482.02935,1326155121.18835,2503839108.77566,2.17625434423689,2.04558648409121,1.6746157569997313,2.6667740445833332
1527231317,1.1638,12430893397.2982,9435555778.4427,7169394172.22114,12458342353.0862,2.41440407073074,3.606501793017595,2.576023598733604,5.073520798784312
1527238165,3.9268,49276906407.7704,42566956219.3022,18805774368.4155,93960192709.5528,73.9012517718398,73.981212127008,34.5610814825347,184.09081973682166
1527239339,0.559,33866034578.9717,45457477379.9785,30515779755.9192,76901575630.8853,0.128770465630281,5.02005835291667e-07,2.6082531245392505e-46,0.6500742306741751
1527240351,1.1892,1237311026.39219,987205790.932214,613458794.150673,1951975874.9642,0.364698502805388,0.37243900498309,0.091667008561515,0.5752727480897601
1527242199,0.5974,987828633.524231,169222319.917048,78590413.1470958,1128410561.54476,0.435150350327806,0.0876924315160468,0.04092210037886485,0.47986120593689824
1527247176,0.5547,28965918888.4549,27210608562.0233,19543062690.1376,40297491885.498,0.00533586027161743,0.0975633446041527,1.1454350988940278e-14,13.493962029019544
1527249073,0.8908,15371868861.8941,18767347983.6578,14075986929.5222,26663737191.1483,0.773213205659388,1.109853814476025,3.939841129603478e-05,7.28912271833849
1527252081,0.8926,1117082556.83616,972379961.999351,625039471.02197,2050448056.00647,0.768335142787668,0.2962083129685355,0.0606990914762345,0.46766469605295274
1527259114,0.8548,21991611582.6916,5203111996.67232,778877077.315005,19848582491.257,16.1091251866183,0.8125598110611455,0.2100615793886787,13.00678343219519
1527259211,0.5397,4474781467.72329,3236407816.7256,1871495729.60822,5229131741.9807,6.76029585061803e-21,0.0001315609318136,5.934325176070561e-117,1.1333465847249664
1527264348,0.978,5384660008.42705,4080854605.71924,1173428126.33085,10811375348.0459,2.66579050862212,1.26436105414547,0.36734340578502517,6.311561883141688
1527268237,0.5596,104591128253.521,175186484798.012,135191837648.211,193961500960.628,1.85663999069171e-11,1.9882924053641947e-11,1.8766786794337076e-113,0.008583912308922644
1527299222,0.4523,23966997894.5384,122133467025.475,23097724076.3658,355936487963.238,6.16562802063887e-154,29.218022948007402,0.6756900880064867,79.25199552327051
1527308348,1.0766,66588109146.8031,56854154059.8597,44750081792.4879,74231569454.8983,48.088032787813,30.002479712482298,16.548325966496442,39.56601776591041
1527311300,0.8252,12424882006.8548,12356824014.5378,8252166728.73996,16621593491.905,1.82040012155603e-37,0.0025892573151373,5.328285563520201e-69,1.8906459824110164
1527313270,0.8265,12902980946.5019,1192738717.82741,519636960.089025,14192870453.5364,4.4145227600688,0.5484478628274421,0.24807264406386453,7.707737372803476
1527315263,1.2962,227706347845.574,198447685625.788,142068239883.091,274332661343.804,89.5766073967207,136.587208065368,82.42681678093119,236.93051137957062
1527315362,0.5535,853186136.225135,554152177.140511,280374536.177094,1307006754.09066,8.24378442105751,0.36410886453069047,0.24010269261069705,3.6040119447242835
1527323345,0.9721,4472999760.17799,4396028153.80563,3648786589.05563,5884013805.02418,2.70318377829479,2.9229744944883898,2.2441136347354624,3.568654424081927
1527324331,0.9723,703162426.460916,1915467286.72478,1359181690.2808,2952848410.79775,2.2149589328885,1.296794898541145,1.0811327477134296,1.619312662435376
1527325300,1.3764,3149242687.32751,2610147376.48849,1835752636.60212,3969644791.12181,3.19894807848723,2.618423436369595,2.117402506471632,3.5657310689645647
1527341190,0.7629,7418157781.70256,5156022281.93471,3921440748.57153,6852064244.61953,2.24120380918322,1.5375677037231301,1.121844734671566,2.1392229421318403
1527344074,0.1569,188095837.630083,162325402.700413,114035053.299721,237998188.274991,0.700813047354021,0.0588405428591622,0.0360187378297257,0.2139747303829746
1527344181,0.8591,27511483385.258,29304035133.4547,21242989974.2249,43517521357.4915,8.77931714914023,14.7656746086477,9.207456986787278,20.73981522680176
1527347278,0.4021,200103120.713929,131080305.804441,90932470.1013239,201114093.040061,0.0867266537489093,0.06295007419730984,0.04874362335586857,0.08572788319224875
1527357168,0.2893,1349597415.78025,1241941289.11612,1081345506.94764,1375524308.98984,0.287622771600954,0.273230285582865,0.23799501066414055,0.3201106792281848
1528032069,0.5819,2232357358.25158,2144096349.109,1280481314.55959,3513396522.91532,4.19896099997374,2.408186305268285,1.5878084919894648,3.2208565022612876
1528032275,0.7308,260426976.901339,65532784.2112859,3.77981116426338e-13,561169917.729011,0.320173256884996,0.0475297843584767,2.0339830199707769e-26,0.35554849808291433
1528042178,1.262,2224302646.40345,2501734037.56841,1673801627.71855,4683047121.47886,3.31235682909566,2.632315946785085,2.076170970614541,3.3908302530229797
1528054155,0.5822,2848835074.24617,311216565.887808,99462779.3372165,1260935815.49695,0.234123302743427,0.0638558270876241,9.779506389152728e-07,0.3543746493610015
1528064140,0.8186,2161937266.83956,10344767569.0105,577584941.90989,633157846065.34,0.312757028760883,3.473017306404695,0.30913210449208156,368.21204953429725
1528078359,0.1325,970320832.676499,966774416.985922,799899183.044759,1105873468.38098,0.029711200304408,0.00441159146488255,6.30570908519346e-15,0.0190081633610137
1528079281,0.3219,872958693.509961,232852816.068854,88235902.1928923,2311114648.49714,4.26626810382948,0.07113909386278075,0.03303471506036063,1.1736704298882912
1528079296,2.2122,90948362054.0709,128273379211.039,100554142940.481,179840634216.72,314.377662688261,134.837252811905,100.81520649768292,190.1000320930279
1528092258,1.938,23886451947.8578,10728911978.4951,6570401631.02658,16312117955.0757,13.7943535269728,9.543092860745961,6.374778516834712,16.578066419048138
1528093302,1.1184,109470524515.129,96974408366.3905,83095186860.0242,110374057551.731,27.3519888321069,14.7594396816465,8.54175644130591,18.8868915845905
1528097280,1.1175,5658146476.07617,998646199.255927,368852359.766909,3322306631.88748,4.94611527853151,0.665912668906354,0.2297567286207041,1.3831007309699896
1528097293,0.7823,6455107871.57067,3562035658.1981,2961250527.61984,5659288367.83826,5.50090255714511,2.3937731040842003,1.8919196664938724,3.188155943155402
1528111155,0.3236,3996153523.69633,6648799366.15273,4043876151.87827,10815347496.7359,0.075305549852642,1.6990111137377048e-06,1.0692953676079813e-152,0.32699384369545853
1528111224,3.5246,32823765771.8111,6142982194.6885,1843827534.88382,28390877545.8506,0.0710737307508501,11.651253220383,3.562399086740158,46.45181073331867
1528112064,1.2012,381848748307.14,13251576.1994624,77996.930838266,255687582.468517,341.419276814897,0.00624802355137345,7.151943321740807e-09,0.10762141152354443
1528114311,1.1161,4783856221.77989,4240375444.67896,2284995957.44642,8989236936.60854,0.00681680752941371,1.273079433267965,0.14112017559845433,3.407715343630609
1528125332,0.523,763056120.079147,657365620.780154,380590457.675478,1502007021.17065,0.0608210118487746,0.14609156977857501,0.02955148466798818,0.3069704182065058
1528130235,0.7301,2304632196.37379,1109786839.32287,788697268.50462,1752368026.94447,0.644803050095327,0.645222049700813,0.5005402017952707,0.8866938527620972
1528159222,0.6277,2095090022.19177,1866088143.73781,1242498211.54202,2545796655.32758,1.48215040370343,0.528975943732289,0.3335054679647515,0.8339495586176647
1528169231,0.6279,564494998.887333,424017218.121255,216476655.436667,979411730.881785,0.214121291110991,0.178764739711788,0.10425254363473029,0.30755021147231504
1528180051,1.452,15146375532.0087,22993380941.9027,16980874455.0251,30344184172.6638,82.3063401162326,36.971425488498156,17.073814573341373,54.10120992216046
1528180143,0.4487,3166632990.96145,3329842125.91182,854421388.20951,6812672076.64227,0.613279778371719,0.5979975746471515,0.004097066572737347,1.4800601369698547
1528182064,0.2159,57612298.9577861,101173666.352588,71552939.6868545,149111157.250213,0.0725297636819049,0.0381576850786585,0.02995983043513089,0.05388634464438418
1528197197,0.3219,205544411468.966,268957811152.992,205727165510.414,304729131957.663,103.771716212935,59.477879278380996,28.8524688905049,142.137747444972
1528198277,0.6884,2308537721.38344,1333187809.34743,763819404.293198,3576139942.47753,0.378157031774443,0.3824560040898475,0.02646702783724002,0.5458291321023929
1528204185,0.3216,262132659.025022,219338521.140006,156487905.171275,381071954.158676,0.034069990559608,0.05364802338157635,0.04241189406802852,0.08403923364993428
1528206130,0.3256,4814017817.50171,5078435328.10338,3972029169.03185,6148685423.48516,0.00457170563366839,0.00027735449107655003,1.0186996164549385e-69,0.8305993925677958
1528215243,0.5466,2076095166.78421,1694918479.13946,1342214402.3579,2125618071.84587,0.351040697841312,0.4256473712370525,0.33550360018533887,0.5370558479708987
1528215252,1.037,3931762244.72714,2089054226.64099,1340075475.1785,3209178349.54259,29.4736953584049,0.9485926367153965,0.6568183872240171,1.6130578149929509
1528220154,0.3213,1750279182.08351,1468435098.28983,793439989.299936,2628458536.72701,1.33930598741933,0.283872326634184,5.723690864193011e-14,1.0699007907198101
1528230133,1.4699,9459066544.93462,6220277172.51222,3716392836.28955,9227936655.96932,1.34602628818875,4.085917217124335,2.704163127208405,6.768916349562244
1528234248,0.6266,672693427.804637,884699042.838508,290376504.350569,1146152624.14915,0.925443248008672,0.6257887610078285,0.3644260691345028,0.8552690302798384
1528249228,0.7301,2914371753.98843,2115516600.29738,1268551639.48916,2874743273.96528,4.90679558706609,1.651214695692925,1.2550831285560569,2.6757810661946855
1528251052,0.6767,394533996.226882,254256195.530474,131892986.229964,491616901.800242,0.0991782722518858,0.07413974520338505,0.038967679981445916,0.11877691081894053
1528251306,0.5468,1159116323.0715,917326428.477568,617961848.526941,1728542295.81827,0.269921030880048,0.18502172640055098,5.603610022738133e-10,0.35262178130011007
1528256255,1.2053,12636724191.2296,2818045357.78144,1416076226.79679,7171597075.45398,4.86500887373298,2.1351477631119797,1.021846771546574,5.625272569089428
1528261199,0.1034,58722023.5032232,16467748.8612092,9625217.78415192,45602058.8945683,0.0627808213381082,0.0033826063920664997,0.00216614433734272,0.010154907360296903
1528266350,0.5468,689410437.755776,916884759.71454,640474241.825272,1734359018.65232,0.043419066754426,0.39654441277561103,0.166254782354396,0.8392030269578464
1528268168,0.5165,12399399018.0903,52717737941.0486,12385704168.9078,203352400772.08,2.41233827567146,9.05344053332474,1.4495127904263677e-09,56.93424267713169
1528274153,0.9359,4087428266.04108,1896100993.92288,1080519947.24425,3738202500.76853,0.2754311847131,0.549957041285369,0.24247166446510043,1.2651058598131009
1528275314,0.3971,1928911065.95819,4830652091.44059,429497306.615203,10655500891.4025,8.03781495584523,3.919449713298765,0.2076458491672059,13.2570581177021
1528288076,1.5279,9185283238.05538,6715305047.09988,4725100744.23404,9622330510.81433,3.92537211405549,4.90322437524313,3.887062152069628,6.404891863942527
1528289352,0.8439,2388735058.17704,2209887353.01126,1401995369.40536,3346757164.76069,0.992524760861186,1.15244709615212,0.9502050162999393,1.395314436735626
1528294238,0.4583,1366623116.74784,557313600.272282,299948314.105886,1237595220.57006,3.79777255460769e-21,0.10166840415567499,2.2043786459482884e-05,0.2848948016671511
1528296205,0.7831,6807204348.41245,4133351258.6284,1469175370.84583,12457342323.4762,4.5945821934478e-06,0.7833386996628451,0.0024761945626748526,4.5401685565005545
1528300063,0.1326,273449451.532271,445449860.385558,235323019.716896,885914228.262675,0.259528997713109,0.10928939029295001,0.054231896964942884,0.22601727872741434
1528310241,0.3213,5267785107.03405,4191243035.82361,2861420777.69726,5733654831.24092,2.43499457722834e-153,8.800206712515059e-30,0.0,0.00028927779861644376
1528317355,0.8785,1882317248.15281,3268112941.47249,2478455813.68595,4225776813.39531,2.13508777427941,1.3270953246971349,1.0632152972168127,1.8481781382395936
1528318290,0.5678,6359355027.81799,4025400870.12904,2299016911.3259,8532987534.54899,4.37433916046537,0.7774235499210576,0.18260330969475785,2.6000032547517034
1528328128,0.7601,3845551294.12633,1721119862.48949,821550703.064482,5437186485.47661,0.00361382732594523,0.8897526564022324,0.41065384389710363,2.1019227062808628
1528329186,0.6442,1432649574.86142,1339888009.91578,815697430.627703,2482839134.98256,0.421481400575622,0.24598508741074,2.8876617777149382e-05,0.3678186799171858
1528330039,0.8188,36446343305.4016,29234708907.3028,24082799331.1584,37397709147.2909,95.7931367886144,53.4798847811659,39.02024205406877,69.68164301836667
1528334295,0.5214,4523160157.01957,363565725.307906,130251888.564039,3778369944.51146,2.14271823185456,0.09863554405144134,0.01940954887407437,1.7294822686809375
1528336193,1.228,13751226727.9868,1332612878.8143,773319738.334299,2893582468.01108,2.17046599312919,0.9188622029991604,0.6696986129698291,1.5018253402247643
1528341203,0.3177,3016345921.67484,987243933.366333,208484632.375575,2268118762.86824,0.95780702443143,0.280967234050485,0.03963206351881571,0.7661683080571432
1528343039,0.1419,4324100137.1962,5422024275.63434,4240787195.58159,7067983395.50198,1.03008200536838,1.093184525765595,0.9751551841560988,1.2709921238379107
1528344302,0.7577,53025937553.714,36713115891.7123,23652363155.7788,56731209476.2937,2.17647180478041,11.912724283822499,7.651325924804827,19.422992067188716
1529060089,3.3356,87661787763.4932,5309855018.89545,1773283113.84256,27319691660.7483,192.543766297937,8.554639775788086,3.221713320506166,35.52450418282888
1529075265,1.455,51457741184.8164,39068446578.3784,24500355318.2721,71221550937.1297,4.24159079227536,15.9144056958887,4.65466778763477,49.56048098835446
1529081238,1.4558,853301851623.859,850531949.835024,201126.214865517,28809341294.1206,568.030929831283,0.4573383141813505,6.060945005995746e-09,20.860576008144943
1529090191,0.852,4473964509.30534,2295728436.93692,1501267101.05245,4627551481.26234,1.33482215969297,1.32980179728092,0.939331194114384,1.9616130177576339
1529097299,0.641,1935016860.62417,468454101.50198,22113730.9294151,2314195820.81513,0.135992331781274,0.13769780342333648,0.0018557193245178243,0.48510025929088557
1529099106,1.518,7701346922.77997,7316894758.01519,4875733566.10285,10826358963.2721,7.84876048006472,5.981967876464525,4.261652707665907,9.024989792723348
1529110249,1.4568,3263960327.68125,3505064315.58992,2150048649.41794,5630297813.18839,13.6608310504703,3.525542241492055,2.569402768875819,5.62835545285566
1529112215,1.3428,1078088297517.82,335300990.219239,9168971.11004375,24938488397.218,4.04610422372175,0.17847378887723853,0.0018701280423054532,11.873928870609046
1529123076,0.5351,5597533250.27297,2626413158.91108,404466030.590713,12378585371.0503,1.32065516202237,0.2691839413769205,0.012491299649650857,4.0185441623149645
1529127181,0.6411,557612809.668086,820618987.468916,419063041.781239,1416493613.26413,0.207980810812569,0.09111119259497691,3.226209385309329e-42,0.2442105345224895
1529145039,0.5355,440961507.94766,510640732.788153,345998552.915101,746706880.085726,0.248915589104191,0.1668564158491485,0.11921592119688863,0.24351478181556344
1529161307,0.8228,6844923891.41041,6556081941.6858,2591056988.27388,12456860034.8207,0.0102949460499822,3.4146484072208496,0.9508412386497138,8.420370687475128
1529173280,0.8524,819231064.911306,1373614032.4597,812964197.914938,2206981341.42527,3.18057403318216,1.722511087680315,1.30157419133337,2.606650129827571
1529173296,0.8524,10531119078.2682,12146891847.3745,7892249711.09712,18556208780.1261,17.9388658372554,4.9917134091038555,2.7706366070505144,8.866988027428494
1529175079,1.1705,287176415388.216,132693907400.414,59886106502.031,260476488639.82,274.597767699729,11.9276337856762,0.0022474965560668643,137.7170943920815
1529177288,0.8517,2334840091.08936,1730561784.90732,1397322018.8453,2621158837.12671,22.7661891440504,3.781638167572705,3.117365128373025,5.96096422063103
1529187189,0.3443,5992406707.11416,9309395141.64577,6837551806.54482,14622422200.9549,5.35678832265702e-09,5.706985325668786e-20,0.0,0.0007190930156174
1529187287,2.1234,70392906396.7631,57871519633.5745,28283316125.4473,81641480156.1138,10.3123369298575,19.498332018751,8.47755340600246,67.10299103321866
1529198064,0.3558,14667866921.0124,13346751387.1381,12167655513.5255,14910339272.3362,1.54342595462364e-27,1.1245224562779148e-56,0.0,1.798220542005991e-13
1529198197,0.3449,148588464268.695,113618197400.039,92066096689.7279,142837158890.032,0.418499691430447,1.8221655726581401e-10,5.784714826058232e-36,0.008003671200587977
1529200271,0.2945,35906060.2024093,69147915.4735671,41903640.2922121,88312986.5424245,0.0610205802970898,0.034777177691500794,0.027897123808583297,0.0477555933300355
1529213155,0.7541,4105325314.58412,1103347458.95648,309172868.232729,9584320043.14329,2.67126251363527,0.24168555888870802,0.06997174093195134,4.494838403952292
1529221319,0.9736,3700904038.11024,5015801667.28728,3746303629.19,7013328304.45071,9.7840901617644,3.75056887875663,0.4822221101690962,7.44088877856738
1529225287,1.2254,13807206593.0653,5067726200.51624,3326763804.85749,11941075641.6162,11.9411807167809,2.4451418010845547,1.5650940396176976,11.155896407473392
1529227291,1.227,3926382617.75782,3219087914.73013,1467982586.5121,6398915883.96654,3.40947158831396e-08,1.5828535995403201,0.6717074765880284,4.93146743641809
1529229095,2.1655,95990943002.3294,5931535345.80825,2725742903.98628,75016685174.7744,6.45637084435316,7.588038248549705,4.376154072499965,86.22821688541167
1529230052,0.3561,249481519818.735,295973234934.672,257616959486.362,554548766511.063,13.8495370628355,38.0511150132446,13.459272832022329,130.70205184450796
1529235291,3.6959,46770489406.0279,1272025641.5153,265745.009595659,56280077900.4893,1.00505018900786e-25,0.8629813995468609,0.0001169846316760881,40.044050428699435
1529238160,0.2884,2080993204.49535,5539114425.63386,3523719658.87002,7786424591.24199,0.00693564137294498,0.0140889565268353,3.2228092428012877e-83,1.0486642252326999
1529240228,0.3557,7407510188.44899,10855221731.3835,8476914478.82478,13695888001.7977,8.3757446751698,4.727926612291645,3.6701489852129705,6.355913107064939
1529256326,0.64,11859700691.6253,8702305275.33411,5647880270.23638,12346329816.2412,7.87553627079843,5.592100750413925,1.7713275702818476,7.729143684895772
1529259061,1.1299,80960071048.4715,46421567865.6002,32813573266.6952,80803532690.478,28.7760276988558,5.20933066529491,9.554748478425825e-31,30.954594091935945
1529261138,0.4553,1085032324.3868,686565363.070333,345189192.598462,1438849264.26206,0.482495414628141,0.1419155299995835,5.70293175510467e-11,1.3918892834751435
1529274353,0.3552,5928190493.62906,8641436225.34266,7153986989.37705,10197986749.9585,8.2128072408803e-31,6.118572390528031e-110,0.0,1.5906094120112623e-05
1529283222,0.7531,3819896691.10747,3876385457.03605,2946518876.36716,5136092982.65914,0.0727832515962527,1.738352870904625,0.6750695946411422,2.6171738816455403
1529284336,0.6405,732339241.53434,815263472.64037,263333354.55173,2038908665.07027,1.46773310088083,0.42346758802663353,0.15877558831952382,1.4110933137156767
1529301214,0.0,568997.279398966,568997.279398966,568997.225100489,568997.285716439,9.47117996707148e-142,9.471860617310341e-142,9.46533185367732e-142,9.471860617310341e-142
1529303214,0.9771,3114692259.76241,2993613719.96863,2159224553.49215,4020785648.23714,21.3899354930329,1.7973997725961501,1.3942741172832562,2.5720377438420425
1529324312,0.8956,5233284000.55022,2279806506.67416,1377131693.66692,3594030831.86068,0.152971579944971,0.808918187526589,0.4288267365156648,1.2229664291652402
1529333245,0.1945,3779757.86427475,22012353.2347767,11059417.2621931,55368180.1132002,0.00930242837891748,0.0030735536181971,1.1448039580895749e-10,0.006955314734268419
1529336091,0.2926,1027568918.21275,1611403603.43085,1297099329.19752,1942282961.17167,0.263718835873007,0.591159010874301,0.5120395472332018,0.8546655338036706
1529338342,0.7315,42546631319.2917,33811288088.0511,18079352553.8453,49412981953.4717,139.654004609854,16.12113004679465,1.50645617708037,34.3398237627458
1529345176,0.2878,3511499063.7402,4351034032.11925,3620422236.04892,5114714410.45985,1.88253282388072,1.371688307501905,1.0515070829780997,1.7010742087883328
1529346207,0.6971,5789188597.70149,5565361215.68531,3732327232.37641,8249203325.02486,17.3167428594858,5.8654704184718,2.0010273861689187,12.658240529072224
1530025316,0.6224,25179205270.997,25156359435.8629,21515002014.5437,28713991596.6555,1.15296014503848,1.30770602200603,0.8345131536356575,1.8517862343712415
1530047150,0.7607,963459994.030698,630201519.166048,422531667.589707,960159224.485325,0.302067832382403,0.2932793324362555,0.2224384739503095,0.39536054780647506
1530051150,0.3743,227324935.003587,334242799.107122,174149391.295023,579063801.135606,0.109663061889067,0.1105480820595105,0.06954640930368508,0.21193042347641539
1530058247,2.5974,42448935702.0859,20052267308.5796,10239883669.5155,51744553535.8561,61.8940158400186,27.56296310290655,15.107897742339144,77.23885178711843
1530069087,1.0745,9399730263.62504,18901975.3454104,9.95756705584717e-20,1220375443.00814,8.08845798447955,0.00936866194905475,2.8896814612797624e-31,0.8195907690330552
1530069218,1.2884,2853145170.21307,1711979682.63529,745066098.569212,4600388165.32416,0.433660864000636,1.2051712789784048,0.6377399534886465,3.9003065777312806
1530070238,0.3662,6777320099.4503,8447870860.39983,6451324556.80592,13880437757.5535,0.297972523361133,0.08808338489428524,1.2012440854178483e-05,4.630187173817773
1530072237,0.3664,767419250.696507,916213989.34754,634675026.123121,1225788601.12716,1.41681427936614,2.5478913030048e-22,3.46810444875849e-270,0.0025574897609075783
1530073206,1.2881,4563298037.86423,4572016540.32989,3231047466.32903,6042273451.64061,3.95286771014709,3.78003627363903,2.7210240288372116,4.949114188770751
1530084260,0.309,31177596577.7528,30492618546.5051,27033004736.1349,34711472126.6845,0.0218445259407562,1.8167706699570552,0.06196419104453726,6.376410614131428
1530087071,0.9003,10715994418.3904,14915435560.0423,11574928280.8355,17118762159.4422,9.92251630091794,10.31148600335655,2.9803774344741734,12.834066905143857
1530089118,0.3052,202963270.278381,375608925.694242,266599022.581684,517621259.779687,0.120347363279834,0.14225518782589,0.11148301335585371,0.17739500440573727
1530093302,0.3661,2097277786.33576,632247504.385576,394800845.300711,1174690042.56124,2.20932498203692,0.221589919226017,0.15320356027116563,0.43469858988683574
1530099259,1.3622,54266085020.0452,2204216426.4563,7159066.40240899,46852705732.8466,25.0771225817041,1.51200672538357,0.003918914868828525,56.53620855388113
1530105215,0.1774,1245485190.92699,1189446313.03114,995945494.085553,1345224751.90158,0.253812388798724,0.235102292375942,0.20043901430223918,0.28367922691531045
1530107116,0.9006,8259537360.53904,2577653911.83117,1074059185.69883,9525747574.75605,0.514601287586983,0.8015140732301955,0.35588995451148275,3.8465559431982874
1530113086,0.9007,486372883.340024,681967884.251394,293500621.722599,1432682838.14689,0.522093295462485,0.475643736113625,0.22970448743568397,0.8664344586298703
1530125085,0.9017,799920024.436984,639127914.186447,397229546.055393,951585314.272188,0.245803523293584,0.3277958416980345,0.2489073195351596,0.4727191418067726
1530125338,0.6664,319239306.507093,753332752.402131,478097264.128393,1271475455.26183,0.355576590223607,0.296655141461455,0.18957516443462455,0.4338823347569145
1530127219,2.3792,146226070074.15,131190872447.489,89079163368.0645,146997437290.61,1694.82023737361,1492.999983300635,1029.42526202761,1674.38405763577
1530134099,1.2565,158753482953.581,113630079829.488,75219734584.4557,164869897116.082,61.7908958470616,96.44129627404814,61.42817902685168,151.12686098299642
1530136079,0.9012,25763741742.4849,21581329398.4879,864618915.576946,270131509902.385,8.73925049243693,10.847442249846,0.40619121741279873,265.05739250396704
1530142265,0.8953,59729838465.9443,49855265788.4036,38838071658.2041,60756152965.4432,6.21931166964972,1.89212012836057e-05,1.4774559790101924e-60,1.629981928601965
1530147125,0.8424,13933597377.865,4987164522.87,3202070635.54807,8613382688.18691,8.56641985253918,1.93347279252659,1.290758933862498,4.160871639325334
1530149071,0.901,33544156652.0592,26430920324.7848,21250000931.9162,31999439712.7741,10.479768406423,13.87349545532895,9.394698565286511,19.224477441951535
1530159210,0.6666,29522211679.0268,36471773327.7236,24798313035.4005,52414893102.0409,0.10122697678371,5.12010497066235e-21,8.648670275543895e-107,0.00010443139566521598
1530161042,0.8956,3577267633.71029,2525724035.78145,1147072213.05302,4799008997.63009,1.19417655324409,0.6639366419471004,0.13737500908333194,2.11409747481945
1530170122,1.0372,8996605879.6907,16075227215.2211,10447212126.4878,37053762263.6921,0.0186288139979199,1.4111330054537299,1.2392490528266161e-08,29.317366521187193
1530182058,0.5672,2254766166.55886,890178925.239836,484636948.50569,2024165493.86964,2.69408453796941,0.3119279351970895,0.1889634088608133,0.6521257275665752
1530182219,0.3099,2551987454.20804,1697578709.4956,1389821255.69718,2398970484.5023,0.55898605169536,0.06248828434295685,0.015529279611214418,0.603615156806313
1530183213,0.3671,3110041866.3164,2597198701.11914,2002447925.8776,3983884713.04871,1.48938874934534,0.207050808773087,0.004872929920057614,1.1836672990702495
1530185116,0.8936,7855432507.48621,8122079894.31005,3896978401.47423,17880554792.7656,7.44150268002197,4.662802876376105,1.5076265390544628,11.988310071164966
1530190333,0.8392,1986306823.84913,1505991296.61488,935606164.732413,2510375802.06766,4.47648733566066,0.765002543645058,0.5233353608522242,1.5016389578004383
1530197196,0.3096,243633253485.157,201262047116.382,173505246643.628,232124168553.168,0.227063443706442,5.999977315449195e-05,2.64556951803654e-31,0.299240046877885
1530199106,0.1244,463853592.621348,734406073.909593,454463961.823706,1342166866.55076,0.000348810903674444,1.78019761999692e-12,1.8743681050156628e-82,0.0036194255627368
1530205124,1.336,13261451888.6273,4879329146.83176,2750157394.79747,8260542396.85044,12.2766081896349,2.649740809086715,1.76719219374383,7.306566287680111
